pl_name,sy_mnum,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim
55 Cnc e,0,2004,0.73654740,0.00000130,-0.00000140,0,1.875,0.029,-0.029,0,7.99000,0.32000,-0.33000,0,6.660000,0.430000,-0.400000,0,0.01820,0.00020,-0.00020,0,6.020,0.240,-0.230,0
55 Cnc f,0,2007,259.88000000,0.29000000,-0.29000000,0,7.590,,,0,44.81200,3.81400,-3.81400,0,0.563000,,,0,,,,,5.140,0.260,-0.250,0
6 Lyn b,0,2008,934.30000000,8.60000000,-8.60000000,0,13.400,,,0,638.83830,24.47291,-24.47291,0,1.460000,,,0,,,,,32.800,1.200,-1.200,0
61 Vir b,0,2009,4.21500000,0.00060000,-0.00060000,0,2.110,,,0,5.10000,0.50000,-0.50000,0,2.980000,,,0,,,,,2.120,0.230,-0.230,0
61 Vir c,0,2009,38.02100000,0.03400000,-0.03400000,0,4.460,,,0,18.20000,1.10000,-1.10000,0,1.130000,,,0,,,,,3.620,0.230,-0.230,0
61 Vir d,0,2009,123.01000000,0.55000000,-0.55000000,0,5.110,,,0,22.90000,2.60000,-2.60000,0,0.943000,,,0,,,,,3.250,0.390,-0.390,0
7 CMa b,0,2011,735.10000000,14.80000000,-1.00000000,0,13.400,,,0,587.98550,19.06980,-19.06980,0,1.340000,,,0,,,,,34.300,1.200,-0.900,0
7 CMa c,0,2019,996.00000000,1.50000000,-52.40000000,0,13.900,,,0,276.51210,19.06980,-19.06980,0,0.566000,,,0,,,,,14.900,0.900,-1.100,0
70 Vir b,0,1996,116.68800000,0.00540000,-0.00540000,0,12.600,,,0,2380.45000,193.87000,-193.87000,0,6.540000,,,0,,,,,316.200,0.780,-0.780,0
75 Cet b,0,2012,691.90000000,3.60000000,-3.60000000,0,13.100,,,0,953.49000,,,0,2.330000,,,0,,,,,38.300,2.000,-2.000,0
8 UMi b,0,2015,93.40000000,4.50000000,-4.50000000,0,13.600,,,0,416.35730,50.85280,-50.85280,0,0.910000,,,0,,,,,46.100,4.000,-4.000,0
81 Cet b,0,2008,952.70000000,8.80000000,-8.80000000,0,12.800,,,0,1684.40000,,,0,4.410000,,,0,,,,,62.800,1.500,-1.500,0
91 Aqr b,0,2013,181.40000000,0.10000000,-0.10000000,0,13.100,,,0,1017.00000,,,0,2.490000,,,0,,,,,91.500,,,0
AB Aur b,0,2022,,,,,12.500,,,0,2860.45566,,,0,8.050000,,,0,,,,,,,,
AB Pic b,0,2005,,,,,12.300,,,0,4290.50000,158.90000,-158.90000,0,12.700000,,,0,,,,,,,,
AU Mic b,0,2020,8.46299910,,,0,4.070,0.170,-0.170,0,20.12000,1.57000,-1.72000,0,1.320000,0.190000,-0.200000,0,0.04960,0.00070,-0.00070,0,10.230,0.880,-0.910,0
AU Mic c,0,2021,18.85899100,,,0,3.240,0.160,-0.160,0,9.60000,2.07000,-2.31000,0,1.220000,0.260000,-0.290000,0,0.03950,0.00110,-0.00110,0,3.680,0.870,-0.860,0
BD+03 2562 b,0,2017,481.90000000,2.70000000,-2.80000000,0,12.700,,,0,2034.11200,413.17900,-413.17900,0,5.460000,,,0,,,,,155.700,1.000,-3.300,0
BD+14 4559 b,0,2009,268.94000000,0.99000000,-0.99000000,0,13.800,,,0,330.54320,149.38010,-149.38010,0,0.691000,,,0,,,,,55.200,2.300,-2.300,0
BD+15 2375 b,0,2016,153.22000000,0.44000000,-0.44000000,0,13.800,,,0,337.21763,85.81410,-85.81410,0,0.705000,,,0,,,,,38.300,2.300,-1.000,0
BD+15 2940 b,0,2013,137.48000000,0.34000000,-0.34000000,0,13.700,,,0,352.78000,,,0,0.754000,,,0,,,,,42.700,4.400,-4.400,0
BD+20 2457 b,0,2009,379.63000000,2.00000000,-2.00000000,0,11.600,,,0,17668.16970,24965.54650,-24965.54650,0,62.200000,,,0,,,,,322.400,9.600,-9.600,0
BD+20 2457 c,0,2009,621.99000000,10.20000000,-10.20000000,0,12.400,,,0,3963.17000,,,0,11.400000,,,0,,,,,160.030,7.210,-7.210,0
BD+20 274 b,0,2012,578.20000000,5.40000000,-5.40000000,0,13.000,,,0,1334.88600,,,0,3.340000,,,0,,,,,121.400,6.400,-6.400,0
BD+20 594 b,0,2016,41.68550000,0.00300000,-0.00300000,0,2.578,0.112,-0.112,0,22.24810,9.53490,-9.53490,0,7.890000,3.400000,-3.100000,0,0.02204,0.00058,-0.00057,0,3.100,1.100,-1.100,0
BD+45 564 b,0,2021,307.88000000,1.47000000,-1.47000000,0,13.600,,,0,432.24663,38.13941,-38.13941,0,0.944000,,,0,,,,,47.680,2.780,-2.780,0
BD+48 738 b,0,2011,392.60000000,5.50000000,-5.50000000,0,13.900,,,0,289.22530,,,0,0.592000,,,0,,,,,31.900,2.600,-2.600,0
BD+48 740 b,0,2018,733.00000000,5.00000000,-8.00000000,0,13.500,,,0,540.31100,222.48100,-222.48100,0,1.210000,,,0,,,,,54.000,5.200,-8.000,0
BD+49 828 b,0,2015,2590.00000000,300.00000000,-180.00000000,0,13.500,,,0,508.50000,127.10000,-63.60000,0,1.140000,,,0,,,,,18.800,6.200,-2.000,0
BD+55 362 b,0,2021,265.59000000,1.04000000,-1.04000000,0,14.000,,,0,228.83645,25.42627,-25.42627,0,0.458000,,,0,,,,,25.120,1.740,-1.740,0
BD+60 1417 b,0,2021,,,,,14.684,0.673,-0.673,0,4767.42610,1589.14204,-1589.14204,0,8.270000,,,0,,,,,,,,
BD+63 1405 b,0,2021,1198.48000000,60.79000000,-60.79000000,0,13.000,,,0,1258.60049,98.52681,-98.52681,0,3.150000,,,0,,,,,186.010,14.880,-14.880,0
BD-00 4475 b,0,2021,723.20000000,0.74000000,-0.74000000,0,12.000,,,0,7961.60160,708.75735,-708.75735,0,25.300000,,,0,,,,,711.210,11.510,-11.510,0
BD-06 1339 b,0,2013,3.87280000,0.00040000,-0.00040000,0,2.850,,,0,8.50000,1.30000,-1.30000,0,2.020000,,,0,,,,,4.400,0.600,-0.600,0
BD-06 1339 c,0,2013,125.94000000,0.44000000,-0.44000000,0,8.380,,,0,53.00000,8.00000,-8.00000,0,0.495000,,,0,,,,,9.100,2.900,-2.900,0
BD-08 2823 b,0,2009,5.60000000,0.02000000,-0.02000000,0,3.610,,,0,12.71320,3.17830,-3.17830,0,1.480000,,,0,,,,,6.500,0.100,-0.100,0
BD-08 2823 c,0,2009,237.60000000,1.50000000,-1.50000000,0,12.500,,,0,104.00000,10.00000,-10.00000,0,0.293000,,,0,,,,,13.400,1.000,-1.000,0
BD-10 3166 b,0,2000,3.48777000,0.00011000,-0.00011000,0,14.100,,,0,187.51970,22.24810,-22.24810,0,0.368000,,,0,,,,,60.900,1.400,-1.400,0
BD-11 4672 b,0,2014,1634.00000000,13.00000000,-14.00000000,0,14.100,,,0,206.58950,15.89150,-19.06980,0,0.405000,,,0,,,,,14.880,1.100,-1.220,0
BD-11 4672 c,0,2020,74.20000000,0.06000000,-0.08000000,0,4.040,,,0,15.37000,2.97000,-2.81000,0,1.280000,,,0,,,,,3.420,0.700,-0.640,0
BD-13 2130 b,0,2007,714.29999000,5.30000000,-5.30000000,0,12.500,,,0,3108.37740,1449.30480,-1449.30480,0,8.750000,,,0,,,,,137.600,9.100,-9.100,0
BD-17 63 b,0,2008,655.60000000,0.60000000,-0.60000000,0,12.800,,,0,1620.90000,38.14000,-38.14000,0,4.250000,,,0,,,,,173.300,1.700,-1.700,0
CD Cet b,0,2020,2.29070000,0.00012000,-0.00012000,0,1.820,,,0,3.95000,0.42000,-0.43000,0,3.600000,,,0,,,,,6.510,0.220,-0.230,0
CFBDSIR J145829+101343 b,0,2011,10037.50000000,2737.50000000,-2737.50000000,0,12.400,,,0,3337.10000,1430.20000,-1430.20000,0,9.620000,,,0,,,,,,,,
CFHTWIR-Oph 98 b,0,2021,8040000.00000000,470000.00000000,-470000.00000000,0,20.849,0.560,-0.560,0,2479.06157,222.47988,-254.26273,0,1.500000,,,0,,,,,,,,
CHXR 73 b,0,2006,,,,,12.300,,,0,3994.48600,2662.99100,-1664.36900,0,11.800000,,,0,,,,,,,,
CI Tau b,0,2019,8.98910000,0.02020000,-0.02020000,0,12.400,,,0,3686.82800,921.70700,-858.14100,0,10.600000,,,0,,,,,950.000,207.000,-207.000,0
COCONUTS-2 b,0,2021,402000000.00000000,470000000.00000000,-100000000.00000000,0,12.442,0.336,-0.336,0,2002.31896,476.74261,-603.87397,0,5.710000,,,0,,,,,,,,
CT Cha b,0,2007,,,,,24.660,9.080,-6.730,0,5403.00000,1907.00000,-1907.00000,0,1.980000,,,0,,,,,,,,
CoRoT-1 b,0,2008,1.50895570,0.00000640,-0.00000640,0,16.700,0.900,-0.900,0,327.35000,38.14000,-38.14000,0,0.380000,0.050000,-0.050000,0,0.13880,0.00210,-0.00210,0,188.000,11.000,-11.000,0
CoRoT-10 b,0,2010,13.24060000,0.00020000,-0.00020000,0,10.870,0.780,-0.780,0,874.00000,50.85000,-50.85000,0,3.700000,0.830000,-0.830000,0,0.12690,0.00380,-0.00380,0,301.000,10.000,-10.000,0
CoRoT-11 b,0,2010,2.99433000,0.00001100,-0.00001100,0,16.030,0.340,-0.340,0,740.51000,108.06000,-108.06000,0,0.990000,0.150000,-0.150000,0,0.10700,0.00050,-0.00050,0,280.000,40.000,-40.000,0
CoRoT-12 b,0,2010,2.82804200,0.00001300,-0.00001300,0,16.140,1.460,-1.460,0,291.43800,22.24700,-20.65800,0,0.411000,0.129000,-0.094000,0,0.13140,0.00150,-0.00150,0,125.500,8.000,-7.500,0
CoRoT-13 b,0,2010,4.03519000,0.00003000,-0.00003000,0,9.920,0.157,-0.157,0,415.70400,20.97600,-20.97600,0,2.340000,0.230000,-0.230000,0,0.09090,0.00140,-0.00140,0,157.800,7.700,-7.700,0
CoRoT-14 b,0,2010,1.51214000,0.00013000,-0.00013000,0,12.220,0.780,-0.780,0,2415.40000,190.70000,-190.70000,0,7.300000,1.500000,-1.500000,0,0.09250,0.00190,-0.00190,0,1230.000,34.000,-34.000,0
CoRoT-16 b,0,2011,5.35227000,0.00020000,-0.00020000,0,13.110,1.790,-1.570,0,170.03200,27.01400,-26.37900,0,0.440000,0.210000,-0.140000,0,0.10100,0.00460,-0.00460,0,61.960,9.470,-9.350,0
CoRoT-17 b,0,2011,3.76810000,0.00030000,-0.00030000,0,11.430,0.780,-0.780,0,772.29000,95.34000,-95.34000,0,2.820000,0.380000,-0.380000,0,,,,,312.400,29.000,-29.000,0
CoRoT-18 b,0,2011,1.90006930,0.00000280,-0.00000280,0,14.680,2.020,-2.020,0,1102.82000,120.77000,-120.77000,0,2.200000,0.800000,-0.800000,0,0.13410,0.00190,-0.00190,0,590.000,14.000,-14.000,0
CoRoT-19 b,0,2011,3.89713000,0.00002000,-0.00002000,0,14.460,0.340,-0.340,0,352.78000,19.07000,-19.07000,0,0.710000,0.060000,-0.060000,0,0.07860,0.00040,-0.00040,0,126.000,6.000,-6.000,0
CoRoT-2 b,0,2008,1.74299350,0.00000100,-0.00000100,0,16.432,0.471,-0.493,0,1102.82000,69.92000,-69.92000,0,1.470000,0.080000,-0.074000,0,0.16820,0.00078,-0.00078,0,603.000,18.000,-18.000,0
CoRoT-20 b,0,2011,9.24285000,0.00030000,-0.00030000,0,9.416,0.448,-0.448,0,1366.66900,63.56600,-63.56600,0,8.870000,1.100000,-1.100000,0,0.08420,0.00170,-0.00170,0,467.000,14.000,-13.000,0
CoRoT-20 c,0,2018,1675.00000000,19.00000000,-17.00000000,0,12.200,,,0,5403.11000,317.83000,-317.83000,0,16.400000,,,0,,,,,326.000,19.000,-18.000,0
CoRoT-21 b,0,2012,2.72474000,0.00014000,-0.00014000,0,14.572,1.569,-1.569,0,718.29580,98.52730,-98.52730,0,1.360000,0.480000,-0.480000,0,0.06700,0.00180,-0.00180,0,274.000,35.000,-35.000,0
CoRoT-22 b,0,2014,9.75598000,0.00011000,-0.00011000,0,4.880,0.170,-0.390,0,12.20000,14.00000,-8.80000,0,0.249000,1.000000,-0.097000,0,0.03927,0.00060,-0.00037,0,3.700,3.900,-3.900,0
CoRoT-23 b,0,2011,3.63130000,0.00010000,-0.00010000,0,11.770,1.460,-1.460,0,889.90000,95.30000,-95.30000,0,3.000000,1.100000,-1.100000,0,0.06710,0.00100,-0.00100,0,377.000,34.000,-34.000,0
CoRoT-24 b,0,2014,5.11340000,0.00060000,-0.00060000,0,3.700,0.400,-0.400,0,5.70000,,,1,0.900000,,,1,0.03700,0.00210,-0.00210,0,2.100,,,0
CoRoT-24 c,0,2014,11.75900000,0.00630000,-0.00630000,0,5.000,0.500,-0.500,0,28.00000,11.00000,-11.00000,0,1.300000,0.500000,-0.400000,0,0.05000,0.00100,-0.00100,0,8.300,2.900,-2.900,0
CoRoT-25 b,0,2013,4.86069000,0.00006000,-0.00006000,0,12.110,3.400,-1.120,0,85.81000,12.71000,-12.71000,0,0.150000,0.150000,-0.060000,0,0.08500,0.02600,-0.00200,0,29.000,4.000,-5.000,0
CoRoT-26 b,0,2013,4.20474000,0.00005000,-0.00005000,0,14.120,1.460,-0.780,0,165.26000,15.89000,-15.89000,0,0.280000,0.090000,-0.070000,0,0.07180,0.00100,-0.00100,0,61.000,5.000,-6.000,0
CoRoT-27 b,0,2014,3.57532000,0.00006000,-0.00006000,0,11.287,0.493,-0.493,0,3302.11000,174.80000,-174.80000,0,12.600000,1.920000,-1.670000,0,0.09900,0.00200,-0.00200,0,1326.000,33.000,-33.000,0
CoRoT-28 b,0,2015,5.20851000,0.00038000,-0.00038000,0,10.705,0.740,-0.740,0,153.82972,27.65121,-27.65121,0,0.690000,0.270000,-0.270000,0,0.05510,0.00040,-0.00040,0,56.400,4.900,-4.900,0
CoRoT-29 b,0,2015,2.85057000,0.00000600,-0.00000600,0,10.088,1.793,-1.793,0,270.15550,63.56600,-63.56600,0,1.450000,0.740000,-0.740000,0,0.10280,0.00430,-0.00430,0,125.000,17.000,-17.000,0
CoRoT-3 b,0,2008,4.25680000,0.00000500,-0.00000500,0,11.320,0.780,-0.780,0,6883.91000,317.80000,-317.80000,0,26.400000,5.600000,-5.600000,0,0.06630,0.00090,-0.00090,0,2173.000,25.000,-25.000,0
CoRoT-30 b,0,2020,9.06005000,0.00024000,-0.00024000,0,11.310,0.852,-0.852,0,921.70700,69.92260,-69.92260,0,3.450000,0.650000,-0.650000,0,0.11400,0.00320,-0.00320,0,283.000,20.000,-20.000,0
CoRoT-31 b,0,2020,4.62941000,0.00075000,-0.00075000,0,16.365,3.363,-3.363,0,266.97720,108.06220,-108.06220,0,0.330000,0.180000,-0.180000,0,0.06990,0.00760,-0.00760,0,88.000,35.000,-35.000,0
CoRoT-35 b,0,2022,3.22748000,0.00008000,-0.00008000,0,18.831,1.233,-1.233,0,349.61125,117.59651,-117.59651,0,0.290000,0.110000,-0.110000,0,,,,,150.000,50.000,-50.000,0
CoRoT-36 b,0,2022,5.61653100,0.00002300,-0.00002300,0,15.805,1.569,-1.569,0,216.12332,149.37935,-136.66622,1,0.250000,0.170000,-0.170000,0,,,,,65.000,45.000,-45.000,0
CoRoT-4 b,0,2008,9.20205000,0.00037000,-0.00037000,0,13.340,0.670,-0.560,0,228.83000,25.43000,-25.43000,0,0.525000,0.150000,-0.150000,0,0.10470,0.00410,-0.00220,0,63.000,6.000,-6.000,0
CoRoT-5 b,0,2009,4.03789620,0.00000190,-0.00000190,0,15.558,0.516,-0.527,0,148.42000,14.93700,-7.62800,0,0.217000,0.031000,-0.025000,0,0.11550,0.00083,-0.00084,0,59.100,6.200,-3.100,0
CoRoT-6 b,0,2009,8.88659300,0.00000400,-0.00000400,0,13.068,0.392,-0.392,0,940.74000,108.06000,-108.06000,0,2.320000,0.310000,-0.310000,0,0.11690,0.00090,-0.00090,0,280.000,30.000,-30.000,0
CoRoT-7 b,0,2009,0.85359163,0.00000001,-0.00000001,0,1.681,0.112,-0.112,0,4.07661,1.01982,-1.01982,0,9.355000,0.235000,-0.235000,0,0.01870,0.00030,-0.00030,0,3.100,0.700,-0.700,0
CoRoT-7 c,0,2009,3.69800000,0.00300000,-0.00300000,0,2.830,,,0,8.40000,0.90000,-0.90000,0,2.040000,,,0,,,,,4.000,0.500,-0.500,0
CoRoT-7 d,0,2022,8.96600000,1.54600000,-1.54600000,0,4.310,,,0,17.14200,2.55200,-2.55200,0,1.180000,,,0,,,,,5.525,0.792,-0.792,0
CoRoT-8 b,0,2010,6.21229000,0.00003000,-0.00003000,0,6.390,0.220,-0.220,0,69.92000,9.53000,-9.53000,0,1.600000,0.100000,-0.100000,0,0.07500,0.00100,-0.00100,0,26.000,4.000,-4.000,0
CoRoT-9 b,0,2009,95.27265600,0.00006800,-0.00006800,0,11.949,0.841,-0.706,0,266.97720,15.89150,-15.89150,0,0.860000,0.180000,-0.160000,0,0.11402,0.00095,-0.00085,0,39.000,2.400,-2.400,0
CoRoTID 223977153 b,0,2017,6.71837000,0.00001000,-0.00001000,0,6.389,0.673,-0.560,0,47.67450,31.78300,-31.78300,0,1.100000,1.300000,-0.800000,0,0.05400,0.00200,-0.00200,0,14.000,10.000,-10.000,0
DE CVn b,0,2018,4098.10000000,131.50000000,-131.50000000,0,12.400,,,0,3823.27330,955.81833,-955.81833,0,11.000000,,,0,,,,,,,,
DENIS-P J082303.1-491201 b,0,2013,246.36000000,1.38000000,-1.35000000,0,11.900,,,0,9057.77000,603.85000,-603.85000,0,29.500000,,,0,,,,,,,,
DH Tau b,0,2004,,,,,30.264,8.967,-8.967,0,3496.00000,3178.00000,-953.00000,0,0.693000,,,0,,,,,,,,
DMPP-1 b,0,2019,18.57000000,0.01000000,-0.01000000,0,5.290,,,0,24.27000,1.16000,-1.59000,0,0.901000,,,0,,,,,5.162,0.232,-0.309,0
DMPP-1 c,0,2019,6.58400000,0.00300000,-0.00200000,0,3.060,,,0,9.60000,0.53000,-1.58000,0,1.840000,,,0,,,,,2.884,0.160,-0.470,0
DMPP-1 d,0,2019,2.88200000,0.00100000,-0.00100000,0,1.650,,,0,3.35000,0.38000,-0.34000,0,4.100000,,,0,,,,,1.326,0.149,-0.130,0
DMPP-1 e,0,2019,5.51600000,0.00200000,-0.00400000,0,1.860,,,0,4.13000,0.66000,-1.14000,0,3.530000,,,0,,,,,1.316,0.206,-0.358,0
DMPP-2 b,0,2019,5.20720000,0.00020000,-0.00550000,0,14.300,,,0,138.89171,9.53490,-18.75197,0,0.261000,,,0,,,,,40.260,2.690,-5.340,0
DMPP-3 A b,0,2019,6.67320000,0.00110000,-0.00030000,0,1.410,,,0,2.58000,0.35000,-0.58000,0,5.060000,,,0,,,,,0.970,0.120,-0.190,0
DP Leo b,0,2009,10220.00000000,730.00000000,-730.00000000,0,12.700,,,0,1995.88832,184.33363,-184.33363,0,5.350000,,,0,,,,,,,,
DS Tuc A b,0,2019,8.13826800,0.00001100,-0.00001100,0,5.700,0.170,-0.170,0,413.17900,,,1,,,,,0.05419,0.00024,-0.00024,0,,,,
EPIC 201170410.02,0,2020,6.79870000,0.00010000,-0.00010000,0,1.047,0.276,-0.257,0,1.15000,,,0,5.510000,,,0,0.03400,0.00070,-0.00060,0,,,,
EPIC 201238110 b,0,2019,28.16560000,0.00270000,-0.00280000,0,1.870,0.200,-0.450,0,4.16000,,,0,3.500000,,,0,0.04580,0.00210,-0.00220,0,,,,
EPIC 201427007 b,0,2021,0.72091000,0.00014000,-0.00014000,0,1.500,0.200,-0.200,0,2.86000,,,0,4.660000,,,0,0.01420,0.00130,-0.00067,0,,,,
EPIC 201497682 b,0,2019,2.13174000,0.00022000,-0.00022000,0,0.692,0.059,-0.048,0,0.26000,,,0,4.310000,,,0,0.01150,0.00080,-0.00080,0,,,,
EPIC 201595106 b,0,2021,0.87721400,0.00006000,-0.00006000,0,1.300,0.100,-0.100,0,2.24000,,,0,5.600000,,,0,0.01260,0.00098,-0.00036,0,,,,
EPIC 201615463 c,0,2019,3.80464000,0.00091000,-0.00105000,0,1.220,0.210,-0.170,0,1.98000,,,0,5.990000,,,0,0.00930,0.00070,-0.00070,0,,,,
EPIC 201754305 d,0,2019,2.71578000,0.00031000,-0.00031000,0,1.030,0.085,-0.086,0,1.08000,,,0,5.430000,,,0,0.01500,0.00100,-0.00100,0,,,,
EPIC 201757695.02,0,2020,2.04780000,0.00010000,-0.00010000,0,0.908,0.059,-0.064,0,0.68800,,,0,5.050000,,,0,0.01270,0.00020,-0.00020,0,,,,
EPIC 201833600 c,0,2019,3.96151000,0.00046000,-0.00051000,0,1.000,0.120,-0.110,0,0.97200,,,0,5.340000,,,0,0.01680,0.00120,-0.00120,0,,,,
EPIC 201841433 b,0,2019,4.16980000,0.00010000,-0.00010000,0,1.040,0.037,-0.032,0,1.12000,,,0,5.470000,,,0,0.01520,0.00040,-0.00030,0,,,,
EPIC 205950854 c,0,2019,8.05072200,0.00007500,-0.00003800,0,1.310,0.144,-0.063,0,2.27000,,,0,5.550000,,,0,0.01258,0.00075,-0.00057,0,,,,
EPIC 206024342 b,0,2019,4.50756000,0.00062000,-0.00060000,0,1.700,0.590,-0.310,0,3.53000,,,0,3.950000,,,0,0.01470,0.00120,-0.00100,0,,,,
EPIC 206024342 c,0,2021,0.91172400,0.00007600,-0.00007600,0,1.400,0.500,-0.500,0,2.54000,,,0,5.090000,,,0,0.01170,0.00110,-0.00056,0,,,,
EPIC 206024342 d,0,2021,14.64753100,0.00000410,-0.00000410,0,2.600,0.900,-0.900,0,7.27000,,,0,2.270000,,,0,0.02170,0.00160,-0.00073,0,,,,
EPIC 206032309 b,0,2019,2.87814000,0.00023000,-0.00026000,0,1.010,0.240,-0.130,0,1.01000,,,0,5.390000,,,0,0.04050,0.00240,-0.00240,0,,,,
EPIC 206042996 b,0,2019,5.29860000,0.00060000,-0.00060000,0,1.700,0.200,-0.200,0,3.53000,,,0,3.950000,,,0,0.03030,0.00410,-0.00250,0,,,,
EPIC 206042996 c,0,2021,0.35488400,0.00006300,-0.00006300,0,1.200,0.200,-0.100,0,1.87000,,,0,5.950000,,,0,0.02230,0.00260,-0.00130,0,,,,
EPIC 206215704 b,0,2019,2.25543600,0.00009100,-0.00009100,0,1.000,0.100,-0.090,0,0.97200,,,0,5.340000,,,0,0.03830,0.00360,-0.00240,0,,,,
EPIC 206317286 b,0,2019,1.58252000,0.00017000,-0.00018000,0,0.960,0.110,-0.150,0,0.84000,,,0,5.220000,,,0,0.01330,0.00140,-0.00120,0,,,,
EPIC 206317286 c,0,2022,17.51547200,0.00228800,-0.00296500,0,2.094,0.176,-0.160,0,5.03000,,,0,3.010000,,,0,0.02530,0.00100,-0.00100,0,,,,
EPIC 211822797 b,0,2016,21.17019630,0.00006620,-0.00006420,0,1.920,0.120,-0.070,0,4.35000,,,0,3.380000,,,0,0.03030,0.00190,-0.00100,0,,,,
EPIC 211945201 b,0,2018,19.49221000,0.00066600,-0.00065300,0,5.760,0.300,-0.300,0,27.00000,14.00000,-12.60000,0,0.650000,0.340000,-0.300000,0,0.03790,0.00250,-0.00130,0,5.700,3.000,-2.700,0
EPIC 212297394 b,0,2019,2.28936300,0.00023200,-0.00025100,0,1.480,0.130,-0.110,0,2.79000,,,0,4.730000,,,0,0.01690,0.00120,-0.00120,0,,,,
EPIC 212297394 c,0,2016,5.21396500,0.00044200,-0.00044200,0,2.270,0.190,-0.140,0,5.77000,,,0,2.710000,,,0,0.02580,0.00180,-0.00110,0,,,,
EPIC 212424622 b,0,2019,18.09830000,0.00600000,-0.00580000,0,2.170,0.670,-0.420,0,5.35000,,,0,2.880000,,,0,0.01480,0.00130,-0.00110,0,,,,
EPIC 212499991 b,0,2019,34.88500000,0.01100000,-0.01000000,0,1.600,0.130,-0.160,0,3.19000,,,0,4.280000,,,0,0.01930,0.00160,-0.00190,0,,,,
EPIC 212587672 b,0,2019,15.28078000,0.00012100,-0.00011600,0,1.260,0.110,-0.090,0,2.13000,,,0,5.850000,,,0,0.01170,0.00090,-0.00070,0,,,,
EPIC 212587672 c,0,2016,23.22855500,0.00006800,-0.00007100,0,2.320,0.190,-0.120,0,5.99000,,,0,2.640000,,,0,0.02150,0.00170,-0.00070,0,,,,
EPIC 212624936 b,0,2021,0.57865700,0.00001600,-0.00001600,0,1.200,0.300,-0.300,0,1.87000,,,0,5.950000,,,0,0.01140,0.00110,-0.00071,0,,,,
EPIC 212624936 c,0,2021,11.81143700,0.00011000,-0.00011000,0,2.300,0.500,-0.500,0,5.90000,,,0,2.660000,,,0,0.02260,0.00220,-0.00110,0,,,,
EPIC 212737443 b,0,2019,13.60300000,0.00130000,-0.00130000,0,2.586,0.126,-0.126,0,7.20000,,,0,2.290000,,,0,0.03520,0.00120,-0.00120,0,,,,
EPIC 212737443 c,0,2019,65.55000000,0.00890000,-0.00890000,0,2.690,0.146,-0.146,0,7.70000,,,0,2.170000,,,0,0.03660,0.00160,-0.00160,0,,,,
EPIC 220492298 b,0,2021,0.76240600,0.00015000,-0.00015000,0,0.990,0.100,-0.100,0,0.93700,,,0,5.310000,,,0,0.01000,0.00120,-0.00072,0,,,,
EPIC 220554210 c,0,2019,0.70531000,0.00003700,-0.00003700,0,1.600,0.100,-0.100,0,3.19000,,,0,4.280000,,,0,0.01450,0.00110,-0.00065,0,,,,
EPIC 220674823 b,0,2016,0.57121200,0.00003800,-0.00003800,0,1.600,0.100,-0.100,0,7.72000,0.80000,-0.79000,0,8.500000,1.900000,-1.900000,0,0.01570,0.00069,-0.00031,0,6.370,0.600,-0.620,0
EPIC 220674823 c,0,2016,13.33461500,0.00010000,-0.00010000,0,2.200,0.200,-0.200,0,5.80000,3.30000,-3.00000,0,2.000000,1.600000,-1.100000,0,0.02090,0.00150,-0.00055,0,1.670,0.990,-0.880,0
EPIC 228836835 b,0,2021,0.72811300,0.00006300,-0.00006300,0,1.100,0.300,-0.200,0,1.37000,,,0,5.660000,,,0,0.02990,0.00300,-0.00180,0,,,,
EPIC 246851721 b,0,2018,6.18023500,0.00001400,-0.00001400,0,11.781,0.493,-0.493,0,953.49000,349.61300,-381.39600,0,3.100000,1.300000,-1.300000,0,0.06810,0.00250,-0.00260,0,270.000,100.000,-110.000,0
EPIC 248847494 b,0,2018,3650.00000000,1280.00000000,-1130.00000000,0,12.442,0.785,-0.785,0,4131.79000,,,1,,,,,0.04200,0.00200,-0.00200,0,,,,
EPIC 249893012 b,0,2020,3.59510000,0.00030000,-0.00030000,0,1.950,0.090,-0.080,0,8.75000,1.09000,-1.08000,0,6.390000,1.190000,-1.040000,0,0.01040,0.00040,-0.00040,0,3.550,0.430,-0.430,0
EPIC 249893012 c,0,2020,15.62400000,0.00100000,-0.00100000,0,3.670,0.170,-0.140,0,14.67000,1.84000,-1.89000,0,1.620000,0.300000,-0.290000,0,0.01970,0.00080,-0.00060,0,3.660,0.450,-0.460,0
EPIC 249893012 d,0,2020,35.74700000,0.00500000,-0.00500000,0,3.940,0.130,-0.120,0,10.18000,2.46000,-2.42000,0,0.910000,0.250000,-0.230000,0,0.02110,0.00050,-0.00040,0,1.970,0.540,-0.470,0
FU Tau b,0,2008,,,,,12.200,,,0,5085.28000,,,0,15.400000,,,0,,,,,,,,
G 264-012 b,0,2021,2.30538000,0.00031000,-0.00031000,0,1.390,,,0,2.50000,0.29000,-0.30000,0,5.120000,,,0,,,,,2.720,0.280,-0.290,0
